resource,资源,/rɪˈsɔ:s/
respect,尊重,/rɪˈspekt/
respective,各自的,/rɪˈspektɪv/
respond,反应,/rɪˈspɒnd/
response,反应,/rɪˈspɒns/
responsibility,责任,/rɪˌspɒnsəˈbɪləti/
responsible,负责的,/rɪˈspɒnsəbl/
restore,恢复,/rɪˈstɔ:(r)/
restrain,抑制,/rɪˈstreɪn/
restraint,克制,/rɪˈstreɪnt/
restrict,限制,/rɪˈstrɪkt/
result,结果,/rɪˈzʌlt/
resume,简历,/rɪ''zju:m/
reveal,揭示,/rɪˈvi:l/
revelation,启示,/ˌrevəˈleɪʃn/
revenge,报复,/rɪˈvendʒ/
revenue,收入,/ˈrevənju:/
reverse,逆转,/rɪˈvɜ:s/
review,回顾,/rɪˈvju:/
revise,修正,/rɪˈvaɪz/
revive,复生,/rɪˈvaɪv/
reward,奖赏,/rɪˈwɔ:d/
rich,丰富的,/rɪtʃ/
rise,上升,/raɪz/
risk,风险,/rɪsk/
rival,对手,/ˈraɪvl/
role,作用,/rəʊl/
roll,滚,/rəʊl/
root,根,/ru:t/
route,路线,/ru:t/
routine,常规,/ru:ˈti:n/
row,排,/rəʊ/
rule,规则,/ru:l/
ruler,统治者,/ˈru:lə(r)/
safeguard,保护,/ˈseɪfgɑ:d/
safety,安全,/ˈseɪfti/
savage,野蛮人,/ˈsævɪdʒ/
save,救,/seɪv/
saving,节约,/ˈseɪvɪŋ/
scale,刻度,/skeɪl/
scene,场,/si:n/
scenery,风景,/ˈsi:nəri/
schedule,安排,/ˈʃedju:l/
scheme,方案,/ski:m/
science,科学,/ˈsaɪəns/
scientific,科学的,/ˌsaɪənˈtɪfɪk/
scientist,科学家,/ˈsaɪəntɪst/
scope,范围,/skəʊp/
score,得分,/skɔ:(r)/
scorn,轻蔑,/skɔ:n/
secure,安全的,/sɪˈkjʊə(r)/
security,安全,/sɪˈkjʊərəti/
see,看见,/si:/
seek,寻求,/si:k/
seem,似乎,/si:m/
seemingly,表面上,/ˈsi:mɪŋli/
select,选择,/sɪˈlekt/
selection,选择,/sɪˈlekʃn/
self,自我,/self/
selfish,自私的,/ˈselfɪʃ/
sell,卖,/sel/
send,发送,/send/
senior,资深的,/ˈsi:niə(r)/
sensation,感觉,/senˈseɪʃn/
sense,感觉,/sens/
sensible,明智的,/ˈsensəbl/
sensitive,敏感的,/ˈsensətɪv/
separate,分开,/ˈseprət/
sequence,顺序,/ˈsi:kwəns/
serial,序列,/ˈsɪəriəl/
series,连续,/ˈsɪəri:z/
serious,严重的,/ˈsɪəriəs/
servant,仆人,/ˈsɜ:vənt/
serve,服务,/sɜ:v/
service,服务,/ˈsɜ:vɪs/
set,一套,/set/
setback,挫折,/ˈsetbæk/
setting,环境,/ˈsetɪŋ/
settle,解决,/ˈsetl/
settlement,解决,/ˈsetlmənt/
several,若干,/ˈsevrəl/
severe,严重的,/sɪˈvɪə(r)/
shade,阴影,/ʃeɪd/
shadow,阴影,/ˈʃædəʊ/
shape,形状,/ʃeɪp/
share,分享,/ʃeə(r)/
sharp,锋利的,/ʃɑ:p/
shelter,庇护,/ˈʃeltə(r)/
shield,盾,/ʃi:ld/
shift,改变,/ʃɪft/
shoulder,肩膀,/ˈʃəʊldə(r)/
show,表演,/ʃəʊ/
shower,淋浴,/ˈʃaʊə(r)/
sign,签,/saɪn/
signal,信号,/ˈsɪgnəl/
signature,签署,/ˈsɪgnətʃə(r)/
significance,意义,/sɪgˈnɪfɪkəns/
significant,重要的,/sɪgˈnɪfɪkənt/
signify,表示,/ˈsɪgnɪfaɪ/
similar,类似的,/ˈsɪmələ(r)/
simple,简单的,/ˈsɪmpl/
simplicity,简单,/sɪmˈplɪsəti/
simplify,简化,/ˈsɪmplɪfaɪ/
simply,仅仅,/ˈsɪmpli/
sit,坐,/sɪt/
site,现场,/saɪt/
situated,位于,/ˈsɪtʃueɪtɪd/
situation,形势,/ˌsɪtʃuˈeɪʃn/
skeleton,骨架,/ˈskelɪtn/
skeptical,怀疑的,/''skeptɪkəl/
sketch,素描,/sketʃ/
slack,松弛的,/slæk/
smell,闻,/smel/
soak,浸,/səʊk/
soar,翱翔,/sɔ:(r)/
sociable,好交际的,/ˈsəʊʃəbl/
social,社会的,/ˈsəʊʃl/
socialism,社会主义,/ˈsəʊʃəlɪzəm/
society,社会,/səˈsaɪəti/
sociology,社会学,/ˌsəʊsiˈɒlədʒi/
soluble,可解决的,/ˈsɒljəbl/
solution,溶液,/səˈlu:ʃn/
solve,解决,/sɒlv/
sophisticated,复杂的,/səˈfɪstɪkeɪtɪd/
sort,分类,/sɔ:t/
soul,灵魂,/səʊl/
sound,声音,/saʊnd/
sour,酸的,/ˈsaʊə(r)/
source,来源,/sɔ:s/
sovereign,君主,/ˈsɒvrɪn/
sow,播种,/səʊ/
span,跨度,/spæn/
spare,多余的,/speə(r)/
special,特殊的,/ˈspeʃl/
specialist,专家,/ˈspeʃəlɪst/
specialize,专攻,/ˈspeʃəlaɪz/
specialty,专业,/ˈspeʃəlti/
species,种类,/ˈspi:ʃi:z/
specific,明确的,/spəˈsɪfɪk/
specification,规格,/ˌspesɪfɪˈkeɪʃn/
specify,指定,/ˈspesɪfaɪ/
speculate,推测,/ˈspekjuleɪt/
spoil,破坏,/spɔɪl/
sponsor,赞助,/ˈspɒnsə(r)/
spread,传播,/spred/
spur,刺激,/spɜ:(r)/
spy,间谍,/spaɪ/
stability,稳定性,/stəˈbɪləti/
stable,稳定的,/ˈsteɪbl/
staff,员工,/stɑ:f/
stage,阶段,/steɪdʒ/
stand,站立,/stænd/
standard,标准,/ˈstændəd/
standpoint,立场,/ˈstændpɔɪnt/
start,开始,/stɑ:t/
startle,吃惊,/ˈstɑ:tl/
starve,挨饿,/stɑ:v/
stick,粘贴,/stɪk/
stimulate,刺激,/ˈstɪmjuleɪt/
stir,搅拌,/stɜ:(r)/
stock,股票,/stɒk/
storage,贮藏,/ˈstɔ:rɪdʒ/
store,储存,/stɔ:(r)/
straight,直接,/streɪt/
straightforward,坦率的,/ˌstreɪtˈfɔ:wəd/
strain,紧张,/streɪn/
strategy,策略,/ˈstrætədʒi/
strength,力量,/streŋθ/
strengthen,加强,/ˈstreŋθn/
strenuous,繁重的,/ˈstrenjuəs/
stress,压力,/stres/
stretch,伸展,/stretʃ/
stride,跨,/straɪd/
strike,罢工,/straɪk/
striking,显著的,/ˈstraɪkɪŋ/
string,线,/strɪŋ/
structure,结构,/ˈstrʌktʃə(r)/
stun,震惊,/stʌn/
subject,主题,/ˈsʌbdʒɪkt/
subjective,主观的,/səbˈdʒektɪv/
submit,提交,/səbˈmɪt/
subordinate,次要的,/səˈbɔ:dɪnət/
subscribe,订阅,/səbˈskraɪb/
substance,物质,/ˈsʌbstəns/
substantial,大量的,/səbˈstænʃl/
substitute,代替,/ˈsʌbstɪtju:t/
subtle,微妙的,/ˈsʌtl/
succeed,成功,/səkˈsi:d/
success,成功,/səkˈses/
successful,成功的,/səkˈsesfl/
succession,连续,/səkˈseʃn/
successive,连续的,/səkˈsesɪv/
successor,接班人,/səkˈsesə(r)/
suck,吸,/sʌk/
sue,起诉,/su:/
suffer,遭受,/ˈsʌfə(r)/
suffice,足够,/səˈfaɪs/
sufficient,足够的,/səˈfɪʃnt/
suggest,建议,/səˈdʒest/
suggestion,建议,/səˈdʒestʃən/
suicide,自杀,/ˈsuːɪsaɪd/
suit,适合,/su:t/
suitable,合适的,/ˈsu:təbl/
super,极好的,/ˈsu:pə(r)/
superb,极好的,/su:ˈpɜ:b/
superficial,肤浅的,/ˌsu:pəˈfɪʃl/
superfluous,多余的,/su:ˈpɜ:fluəs/
superior,上级,/su:ˈpɪəriə(r)/
superiority,优势,/su:ˌpɪəriˈɒrəti/
supervise,监督,/ˈsu:pəvaɪz/
supplement,补充,/ˈsʌplɪmənt/
supply,供应,/səˈplaɪ/
support,支持,/səˈpɔ:t/
suppose,想,/səˈpəʊz/
suppress,压制,/səˈpres/
supreme,最高的,/su:ˈpri:m/
surname,姓,/ˈsɜ:neɪm/
surpass,超越,/səˈpɑ:s/
surplus,盈余,/ˈsɜ:pləs/
surprise,惊喜,/səˈpraɪz/
survey,调查,/ˈsɜ:veɪ/
survival,生存,/səˈvaɪvl/
survive,存活,/səˈvaɪv/
susceptible,容许…的,/səˈseptəbl/
suspect,怀疑,/səˈspekt/
suspend,暂停,/səˈspend/
suspicion,怀疑,/səˈspɪʃn/
suspicious,可疑的,/səˈspɪʃəs/
sustain,维持,/səˈsteɪn/
swarm,群,/swɔ:m/
swear,发誓,/sweə(r)/
swell,膨胀,/swel/
swing,摇摆,/swɪŋ/
switch,开关,/swɪtʃ/
system,系统,/ˈsɪstəm/
take,取,/teɪk/
talent,人才,/ˈtælənt/
target,目标,/ˈtɑ:gɪt/
taste,味道,/teɪst/
technical,技术的,/ˈteknɪkl/
technician,技术员,/tekˈnɪʃn/
technique,技术,/tekˈni:k/
technology,技术,/tekˈnɒlədʒi/
teenager,青少年,/ˈti:neɪdʒə(r)/
temper,脾气,/ˈtempə(r)/
temperature,温度,/ˈtemprətʃə(r)/
temporary,暂时的,/ˈtemprəri/
tempt,引诱,/tempt/
temptation,诱惑,/tempˈteɪʃn/
tend,趋向,/tend/
tendency,趋势,/ˈtendənsi/
tentative,暂时的,/ˈtentətɪv/
term,学期,/tɜ:m/
terminal,终点,/ˈtɜ:mɪnl/
terminate,终止,/ˈtɜ:mɪneɪt/
testify,作证,/ˈtestɪfaɪ/
theme,主题,/θi:m/
theoretical,理论上的,/ˌθɪəˈretɪkl/
theory,理论,/ˈθɪəri/
therapy,治疗,/ˈθerəpi/
thirst,口渴,/θɜ:st/
thorough,彻底的,/ˈθʌrə/
though,虽然,/ðəʊ/
thought,思想,/θɔ:t/
thoughtful,体贴的,/ˈθɔ:tfl/
threat,威胁,/θret/
threaten,威胁,/ˈθretn/
thrill,激动,/θrɪl/
thrive,繁荣,/θraɪv/
through,通过,/θru:/
throughout,贯穿,/θru:ˈaʊt/
tip,小费,/tɪp/
title,标题,/ˈtaɪtl/
toast,烤,/təʊst/
together,一起,/təˈgeðə(r)/
token,象征,/ˈtəʊkən/
tolerance,宽容,/ˈtɒlərəns/
tolerant,宽容的,/ˈtɒlərənt/
tolerate,容忍,/ˈtɒləreɪt/
toll,代价,/təʊl/
tone,语气,/təʊn/
topic,话题,/ˈtɒpɪk/
toss,投掷,/tɒs/
total,总数,/ˈtəʊtl/
touch,触摸,/tʌtʃ/
tough,强硬的,/tʌf/
tow,拖,/təʊ/
towards,向,/təˈwɔ:dz/
trace,微量,/treɪs/
track,跟踪,/træk/
tradition,传统,/trəˈdɪʃn/
trail,小径,/treɪl/
train,火车,/treɪn/
training,训练,/ˈtreɪnɪŋ/
trait,特征,/treɪt/
traitor,叛徒,/ˈtreɪtə(r)/
transaction,事务,/trænˈzækʃn/
transfer,转移,/trænsˈfɜ:(r)/
transform,转换,/trænsˈfɔ:m/
transient,短暂的,/ˈtrænziənt/
translation,翻译,/trænsˈleɪʃn/
transmission,传输,/trænsˈmɪʃn/
transmit,传送,/trænsˈmɪt/
transplant,移植,/trænsˈplɑ:nt/
transport,运输,/ˈtrænspɔ:t/
treat,治疗,/tri:t/
treaty,条约,/ˈtri:ti/
trend,趋势,/trend/
trigger,触发,/ˈtrɪgə(r)/
triumph,胜利,/ˈtraɪʌmf/
trivial,琐碎的,/ˈtrɪviəl/
try,尝试,/traɪ/
tumble,暴跌,/ˈtʌmbl/
turbulent,动荡的,/ˈtɜ:bjələnt/
turn,转动,/tɜ:n/
turnover,营业额,/ˈtɜ:nəʊvə(r)/
twist,扭曲,/twɪst/
type,类型,/taɪp/
typical,典型的,/ˈtɪpɪkl/
ultimate,终极,/ˈʌltɪmət/
underestimate,低估,/ˌʌndərˈestɪmeɪt/
undergo,经历,/ˌʌndəˈgəʊ/
underlie,位于 ... 之下,/ˌʌndəˈlaɪ/
underline,强调,/ˌʌndəˈlaɪn/
underlying,潜在的,/ˌʌndəˈlaɪɪŋ/
understand,理解,/ˌʌndəˈstænd/
understanding,理解,/ˌʌndəˈstændɪŋ/
undertake,承担,/ˌʌndəˈteɪk/
uneasy,不舒服的,/ʌnˈi:zi/
unemployment,失业,/ˌʌnɪmˈplɔɪmənt/
unexpected,想不到的,/ˌʌnɪkˈspektɪd/
unify,使统一、使成为一体,/ˈju:nɪfaɪ/
union,工会,/ˈju:niən/
unique,独特的,/juˈni:k/
universal,普遍的,/ˌju:nɪˈvɜ:sl/
universe,宇宙,/ˈju:nɪvɜ:s/
unlike,与 ... 平时不同,/ˌʌnˈlaɪk/
unlikely,不太可能的,/ʌnˈlaɪkli/
unusual,独特的,/ʌnˈju:ʒuəl/
update,"更新,/ˌʌpˈdeɪt , ˈʌpdeɪt/",
upgrade,升级,/ˌʌpˈgreɪd/
uphold,维护,/ʌpˈhəʊld/
upset,打乱,/ʌpˈset/
urban,城市的,/ˈɜ:bən/
urge,冲动,/ɜ:dʒ/
urgent,紧急的,/ˈɜ:dʒənt/
utilize,利用，使用,/ˈju:təlaɪz/
utter,说,/ˈʌtə(r)/
vague,模糊的,/veɪg/
vain,徒劳的,/veɪn/
valid,有效的,/ˈvælɪd/
valuable,宝贵的,/ˈvæljuəbl/
value,价值,/ˈvælju:/
vanish,消失,/ˈvænɪʃ/
variable,变量,/ˈveəriəbl/
variation,变化,/ˌveəriˈeɪʃn/
variety,种类,/vəˈraɪəti/
various,各种各样的,/ˈveəriəs/
vary,变化,/ˈveəri/
vast,巨大的,/vɑ:st/
ventilate,通风,/ˈventɪleɪt/
venture,企业,/ˈventʃə(r)/
verbal,口头的,/ˈvɜ:bl/
verdict,裁决,/ˈvɜ:dɪkt/
verify,核实,/ˈverɪfaɪ/
verse,诗,/vɜ:s/
version,版本,/ˈvɜ:ʃn/
vessel,船,/ˈvesl/
vice,恶习,/vaɪs/
vicious,恶毒的,/ˈvɪʃəs/
victim,受害者,/ˈvɪktɪm/
view,看,/vju:/
viewpoint,观点,/ˈvju:pɔɪnt/
violence,暴力,/ˈvaɪələns/
violent,猛烈的,/ˈvaɪələnt/
virtual,实质的,/ˈvɜ:tʃuəl/
virtue,美德,/ˈvɜ:tʃu:/
visible,可见的,/ˈvɪzəbl/
vision,视力,/ˈvɪʒn/
visual,视觉的,/ˈvɪʒuəl/
vital,至关重要的,/ˈvaɪtl/
vivid,生动的,/ˈvɪvɪd/
void,空白,/vɔɪd/
volume,卷,/ˈvɒlju:m/
voluntary,自愿的,/ˈvɒləntri/
volunteer,志愿者,/ˌvɒlənˈtɪə(r)/
vote,投票,/vəʊt/
vulgar,粗俗的,/ˈvʌlgə(r)/
vulnerable,脆弱的,/ˈvʌlnərəbl/
wage,工资,/weɪdʒ/
wander,徘徊,/ˈwɒndə(r)/
want,要,/wɒnt/
way,方式,/weɪ/
weak,弱的,/wi:k/
wear,穿着,/weə(r)/
weary,疲倦,/ˈwɪəri/
weigh,衡量,/weɪ/
weight,重量,/weɪt/
weird,怪异的,/wɪəd/
weld,焊接,/weld/
welfare,福利,/ˈwelfeə(r)/
whirl,旋转,/wɜ:l/
whisper,耳语,/ˈwɪspə(r)/
widespread,普遍的,/ˈwaɪdspred/
win,赢,/wɪn/
wit,机智,/wɪt/
withdraw,撤回,/wɪðˈdrɔ:/
witness,证人,/ˈwɪtnəs/
wonder,想知道,/ˈwʌndə(r)/
worship,崇拜,/ˈwɜ:ʃɪp/
worth,价值,/wɜ:θ/
worthwhile,值得做的,/ˌwɜ:θˈwaɪl/
worthy,有价值的,/ˈwɜ:ði/
write,写,/raɪt/
writer,作家,/ˈraɪtə(r)/
yield,屈服,/ji:ld/
youth,青年,/ju:θ/
zigzag,曲折,/ˈzɪgzæg/
zone,地带,/zəʊn/
zoom,嗡嗡声,/zu:m/
